municipio,ano,target,cdd_6,cdd_9,prcptot_2,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,tnn_8,txx_11,txx_12,wd30_12,wd30_3,wd30_9,tmin2_8,wd30_11,txx_10,txx_9,txx_3,cdd_7,frost_8,wd30_2,prcptot_10,cdd_5,wd30_10,tmin2_6,prcptot_12,cdd_8,tmin2_7
Conceicao_dos_Ouros,2014,1.2,12.0,7.0,170.0,131.44,137.595,7.45,8.39,5.09,3.12,33.07,32.05,8.0,11.0,3.0,0.0,7.0,31.83,31.78,31.75,18.0,0.0,19.0,163.88,16.0,5.0,0.0,97.12,31.0,0.0
Conceicao_dos_Ouros,2015,1.325,19.0,6.0,114.88,25.62,168.48333333333332,6.86,6.82,5.99,4.53,30.57,32.06,7.0,0.0,4.0,0.0,5.0,35.08,31.07,29.43,7.0,0.0,2.0,50.31,9.0,11.0,0.0,96.31,12.0,0.0
Conceicao_dos_Ouros,2016,1.5,15.0,14.0,294.38,65.81,129.3216666666667,4.69,3.61,8.17,8.28,33.22,32.44,12.0,12.0,10.0,0.0,14.0,35.91,34.21,31.07,10.0,0.0,18.0,88.38,6.0,20.0,0.0,144.88,26.0,0.0
Conceicao_dos_Ouros,2017,1.517241379310345,23.0,10.0,142.69,203.38,155.69750000000002,10.33,0.71,1.57,3.57,29.76,32.14,8.0,3.0,2.0,0.0,0.0,33.15,31.73,30.84,15.0,0.0,4.0,74.62,9.0,6.0,3.0,116.5,8.0,1.0
Conceicao_dos_Ouros,2018,1.502857142857143,10.0,28.0,160.56,144.69,139.60083333333333,3.26,6.11,6.05,6.0,29.72,30.22,2.0,5.0,5.0,0.0,0.0,33.1,32.1,31.28,31.0,0.0,4.0,163.19,12.0,7.0,0.0,212.12,13.0,0.0
Conceicao_dos_Ouros,2019,1.502857142857143,17.0,10.0,131.38,143.19,109.61,8.35,8.91,3.19,5.09,30.07,31.22,10.0,2.0,3.0,0.0,1.0,30.64,31.13,30.67,31.0,0.0,7.0,410.0,12.0,3.0,0.0,40.28,11.0,0.0
Conceicao_dos_Ouros,2020,1.502857142857143,22.0,17.0,195.62,48.56,110.44833333333334,3.21,7.11,2.82,7.29,33.59,31.45,6.0,1.0,10.0,0.0,5.0,32.47,32.72,30.52,15.0,0.0,0.0,22.81,11.0,11.0,0.0,240.25,23.0,0.0
Conceicao_dos_Ouros,2021,1.26,19.0,18.0,73.69,127.62,114.73333333333332,5.13,5.95,4.87,3.65,32.33,30.61,4.0,2.0,17.0,0.0,6.0,35.05,34.53,30.68,15.0,0.0,2.0,147.06,21.0,11.0,0.0,144.12,13.0,0.0
Conceicao_dos_Ouros,2022,1.261168384879725,20.0,13.0,125.94,74.56,218.93666666666664,3.27,4.83,-0.02,4.65,32.13,30.14,2.0,11.0,14.0,0.0,3.0,30.31,34.18,31.38,15.0,0.0,5.0,239.62,14.0,1.0,0.0,27.38,26.0,3.0
Congonhal,2012,1.5,18.0,12.0,110.31,80.69,255.14083333333332,6.19,0.31,2.83,0.48,29.62,30.25,1.0,3.0,10.0,1.0,0.0,32.66,32.65,31.63,16.0,0.0,6.0,220.25,9.0,5.0,2.0,109.62,15.0,0.0
Congonhal,2013,1.2,11.0,19.0,162.88,201.44,172.1825,6.47,7.69,3.45,5.9,32.47,31.25,13.0,4.0,12.0,0.0,7.0,34.27,32.69,30.5,23.0,0.0,10.0,95.44,8.0,13.0,0.0,160.25,16.0,0.0
Congonhal,2014,1.2,12.0,7.0,202.62,135.25,137.595,8.03,8.86,3.29,3.48,31.87,31.73,5.0,6.0,2.0,0.0,5.0,31.76,31.56,30.84,18.0,0.0,16.0,171.56,14.0,7.0,0.0,100.88,31.0,0.0
Congonhal,2015,1.5,13.0,11.0,139.88,44.06,168.48333333333332,8.68,6.68,4.84,7.08,30.96,32.16,5.0,0.0,8.0,0.0,4.0,35.5,31.31,29.25,7.0,0.0,4.0,68.0,9.0,13.0,0.0,101.31,12.0,0.0
Congonhal,2016,1.5,15.0,14.0,229.19,87.75,129.3216666666667,5.39,6.34,7.97,8.49,33.34,31.41,10.0,3.0,11.0,0.0,9.0,35.39,33.57,30.27,6.0,0.0,14.0,90.44,6.0,20.0,0.0,196.44,26.0,0.0
Congonhal,2017,2.102325581395349,23.0,11.0,94.31,177.62,155.69750000000002,11.26,1.96,2.35,4.25,30.35,32.53,9.0,4.0,8.0,0.0,1.0,32.8,31.63,31.05,15.0,0.0,10.0,60.19,9.0,6.0,1.0,169.56,8.0,0.0
Congonhal,2018,1.8,10.0,16.0,172.56,139.94,139.60083333333333,4.34,6.33,5.86,6.57,29.82,31.07,9.0,6.0,6.0,0.0,0.0,33.4,32.32,31.42,31.0,0.0,3.0,146.62,12.0,10.0,0.0,189.38,13.0,0.0
Congonhal,2019,1.501818181818182,17.0,10.0,129.06,112.75,109.61,8.05,10.34,5.28,5.2,30.0,31.89,14.0,3.0,3.0,0.0,1.0,31.33,32.18,30.93,31.0,0.0,8.0,351.5,8.0,3.0,0.0,44.38,12.0,0.0
Congonhal,2020,1.619354838709677,22.0,17.0,194.94,46.44,110.44833333333334,3.86,7.03,2.6,7.0,33.38,31.17,9.0,3.0,12.0,0.0,5.0,33.34,33.55,30.57,15.0,0.0,2.0,30.19,11.0,14.0,0.0,223.81,23.0,0.0
Congonhal,2021,1.621538461538462,19.0,18.0,51.81,118.31,114.73333333333332,6.16,6.37,5.21,4.3,33.81,30.92,4.0,9.0,19.0,0.0,8.0,35.86,35.16,31.39,30.0,0.0,6.0,146.25,21.0,12.0,0.0,99.44,12.0,0.0
Congonhal,2022,1.080597014925373,20.0,9.0,110.5,141.62,218.93666666666664,2.28,3.3,1.15,5.65,32.36,30.49,5.0,8.0,20.0,0.0,11.0,31.5,35.49,31.14,15.0,0.0,9.0,244.06,14.0,4.0,0.0,30.44,27.0,1.0
Cordislandia,2012,1.079906542056075,18.0,13.0,94.62,85.25,255.14083333333332,7.43,1.64,3.84,1.78,30.48,30.82,8.0,11.0,12.0,1.0,1.0,33.59,33.05,33.09,16.0,0.0,15.0,156.62,9.0,7.0,1.0,94.94,17.0,0.0
Cordislandia,2013,1.14018691588785,9.0,18.0,91.88,137.69,172.1825,7.15,8.14,3.89,6.84,33.27,32.24,19.0,7.0,13.0,0.0,9.0,35.06,33.74,31.36,23.0,0.0,16.0,57.94,16.0,21.0,0.0,106.88,16.0,0.0
Cordislandia,2014,0.96,12.0,6.0,113.81,102.44,137.595,7.72,8.52,4.25,4.79,32.97,33.47,12.0,11.0,6.0,0.0,7.0,31.89,32.68,32.12,17.0,0.0,23.0,125.81,14.0,9.0,0.0,91.69,16.0,0.0
Cordislandia,2015,1.26,18.0,6.0,156.0,129.44,168.48333333333332,9.67,6.89,5.53,5.09,32.22,32.96,11.0,3.0,12.0,0.0,9.0,36.26,32.14,30.88,7.0,0.0,12.0,44.75,9.0,14.0,0.0,84.25,17.0,0.0
Cordislandia,2016,1.62,15.0,13.0,287.31,188.62,129.3216666666667,5.05,6.38,6.4,7.97,33.26,32.75,15.0,13.0,16.0,0.0,17.0,36.13,34.74,31.57,6.0,0.0,19.0,81.31,6.0,25.0,0.0,152.94,26.0,0.0
Cordislandia,2017,2.1,23.0,13.0,87.25,125.19,155.69750000000002,10.89,2.68,2.17,4.65,31.67,33.8,16.0,11.0,14.0,0.0,11.0,34.5,33.18,31.93,15.0,0.0,18.0,116.0,7.0,11.0,0.0,198.5,8.0,0.0
Cordislandia,2018,1.859756097560976,10.0,28.0,158.56,102.12,139.60083333333333,5.05,5.36,6.07,6.52,31.03,32.27,16.0,10.0,13.0,0.0,4.0,34.22,32.88,32.22,31.0,0.0,6.0,125.62,12.0,16.0,0.0,122.88,13.0,0.0
Cordislandia,2019,1.5,17.0,10.0,139.0,92.69,109.61,7.86,9.66,5.36,6.04,30.91,32.59,17.0,10.0,5.0,0.0,6.0,32.35,32.53,32.54,31.0,0.0,12.0,203.62,24.0,4.0,0.0,39.41,12.0,0.0
Cordislandia,2020,1.62,23.0,14.0,147.94,45.88,110.44833333333334,5.0,6.56,3.19,7.01,34.36,31.94,8.0,4.0,16.0,0.0,9.0,33.39,34.95,30.43,15.0,0.0,5.0,15.94,11.0,21.0,0.0,208.75,30.0,0.0
Cordislandia,2021,1.319791666666667,19.0,18.0,37.56,98.31,114.73333333333332,6.37,7.43,7.41,4.96,34.08,31.5,8.0,12.0,20.0,0.0,11.0,35.78,35.37,31.7,30.0,0.0,7.0,129.56,30.0,13.0,0.0,96.56,13.0,0.0
Cordislandia,2022,1.260122699386503,20.0,8.0,91.0,209.81,218.93666666666664,2.74,5.48,1.89,6.54,32.9,30.99,4.0,13.0,22.0,0.0,10.0,32.18,35.54,31.83,16.0,0.0,9.0,243.0,16.0,4.0,0.0,49.44,26.0,1.0
Cristina,2012,1.2,15.0,12.0,125.38,85.25,255.14083333333332,4.46,-1.56,1.03,-0.32,26.93,28.65,0.0,0.0,1.0,1.0,0.0,30.44,30.3,29.68,16.0,1.0,0.0,227.69,11.0,1.0,4.0,112.62,15.0,2.0
Cristina,2013,1.31969111969112,11.0,19.0,164.06,209.38,172.1825,4.06,4.7,0.94,3.99,29.04,29.84,0.0,0.0,1.0,0.0,0.0,31.73,30.49,29.61,14.0,0.0,0.0,104.5,8.0,6.0,0.0,161.75,16.0,4.0
Cristina,2014,1.079754601226994,12.0,7.0,207.56,138.81,137.595,4.64,6.08,0.66,1.57,29.45,29.06,0.0,0.0,0.0,3.0,0.0,28.88,28.6,29.1,18.0,0.0,8.0,178.88,14.0,0.0,0.0,103.88,31.0,2.0
Cristina,2015,1.079768786127168,13.0,6.0,143.31,27.75,168.48333333333332,4.95,3.52,2.87,-0.01,28.85,31.02,2.0,0.0,0.0,1.0,0.0,33.05,29.06,27.81,7.0,1.0,0.0,70.12,9.0,9.0,0.0,117.81,12.0,0.0
Cristina,2016,1.44,15.0,14.0,229.0,64.5,129.3216666666667,1.72,0.85,5.53,5.19,29.98,29.63,0.0,0.0,5.0,0.0,0.0,33.07,31.69,28.44,6.0,0.0,4.0,85.81,6.0,9.0,1.0,173.94,31.0,0.0
Cristina,2017,1.619540229885057,23.0,10.0,108.69,193.19,155.69750000000002,7.65,-2.73,-1.72,2.54,28.87,30.05,1.0,0.0,0.0,0.0,0.0,32.06,29.73,28.83,15.0,0.0,3.0,51.69,9.0,2.0,5.0,159.0,8.0,4.0
Cristina,2018,1.56,10.0,16.0,177.44,148.0,139.60083333333333,0.77,2.23,2.5,2.87,28.65,29.19,0.0,0.0,1.0,0.0,0.0,31.03,30.22,28.99,31.0,0.0,0.0,153.0,12.0,4.0,0.0,188.69,13.0,0.0
Cristina,2019,1.500597371565114,17.0,10.0,132.44,107.0,109.61,3.64,5.75,0.4,1.4,27.66,30.6,2.0,0.0,0.0,1.0,0.0,28.69,28.71,29.45,31.0,0.0,3.0,384.38,8.0,0.0,0.0,44.12,11.0,1.0
Cristina,2020,2.100263852242744,22.0,17.0,204.94,43.19,110.44833333333334,1.76,2.63,-0.69,3.23,31.57,29.14,0.0,0.0,5.0,0.0,1.0,29.8,30.54,28.07,15.0,0.0,0.0,26.5,11.0,0.0,0.0,229.19,23.0,7.0
Cristina,2021,1.68,19.0,18.0,67.75,118.38,114.73333333333332,1.71,2.96,2.33,-0.88,29.62,28.92,0.0,0.0,6.0,3.0,0.0,32.03,32.2,28.63,28.0,1.0,0.0,155.06,21.0,7.0,0.0,99.69,12.0,0.0
Cristina,2022,1.320183486238532,20.0,9.0,108.75,119.0,218.93666666666664,-0.52,2.75,-2.79,1.83,29.97,28.36,0.0,0.0,3.0,1.0,0.0,27.64,33.03,29.75,15.0,0.0,0.0,242.0,14.0,0.0,0.0,31.25,27.0,13.0
Datas,2012,1.0,20.0,13.0,149.06,82.38,255.14083333333332,11.4,8.97,7.96,9.78,26.76,27.07,0.0,0.0,1.0,0.0,0.0,29.68,30.65,28.02,31.0,0.0,0.0,122.25,10.0,0.0,0.0,81.94,27.0,0.0
Datas,2013,1.0,13.0,19.0,150.81,216.12,172.1825,11.4,10.7,9.98,8.0,31.07,29.75,0.0,1.0,1.0,0.0,1.0,31.31,30.37,30.39,31.0,0.0,0.0,56.0,29.0,4.0,0.0,90.88,31.0,0.0
Datas,2014,0.7894736842105263,22.0,15.0,210.31,203.12,137.595,9.79,11.32,9.05,8.53,30.18,30.29,1.0,0.0,1.0,0.0,2.0,29.78,30.78,28.04,17.0,0.0,0.0,78.75,20.0,0.0,0.0,115.06,31.0,0.0
Datas,2015,1.4,28.0,13.0,176.25,122.62,168.48333333333332,11.95,10.09,8.94,8.59,28.67,30.55,2.0,0.0,0.0,0.0,0.0,31.76,29.42,28.64,23.0,0.0,0.0,102.5,5.0,5.0,0.0,266.44,31.0,0.0
Datas,2016,1.2,29.0,15.0,170.44,127.56,129.3216666666667,11.74,9.14,11.04,9.88,31.93,30.42,1.0,0.0,5.0,0.0,7.0,32.45,32.13,28.72,22.0,0.0,5.0,63.0,9.0,6.0,0.0,181.5,26.0,0.0
Datas,2017,1.5,27.0,13.0,141.88,156.88,155.69750000000002,10.91,7.79,10.31,9.11,29.82,29.44,0.0,0.0,4.0,0.0,0.0,32.35,31.95,29.82,31.0,0.0,0.0,71.75,13.0,5.0,0.0,273.0,16.0,0.0
Datas,2018,3.0,18.0,28.0,203.12,131.12,139.60083333333333,8.83,9.22,7.39,8.25,28.99,30.06,1.0,1.0,0.0,0.0,0.0,33.02,27.91,30.77,31.0,0.0,0.0,69.62,16.0,7.0,0.0,145.62,15.0,0.0
Datas,2019,2.0,30.0,14.0,206.34,158.25,109.61,12.75,10.24,9.48,9.73,28.51,29.97,0.0,2.0,0.0,0.0,0.0,31.14,29.76,30.49,31.0,0.0,7.0,100.31,10.0,2.0,0.0,110.81,24.0,0.0
Datas,2020,2.0,26.0,24.0,309.88,60.94,110.44833333333334,7.69,8.68,5.91,7.59,33.13,30.57,1.0,0.0,7.0,0.0,6.0,31.15,31.64,29.6,31.0,0.0,2.0,36.38,7.0,1.0,0.0,227.12,27.0,0.0
Datas,2021,1.0,30.0,30.0,83.62,84.25,114.73333333333332,9.81,9.18,8.68,6.83,28.91,28.83,0.0,0.0,5.0,0.0,0.0,33.95,32.56,29.53,31.0,0.0,0.0,124.56,21.0,9.0,0.0,104.44,21.0,0.0
Datas,2022,0.75,19.0,14.0,159.5,107.31,218.93666666666664,4.55,8.57,7.87,6.48,30.13,28.67,0.0,1.0,10.0,0.0,1.0,33.54,34.62,31.1,31.0,0.0,0.0,167.31,27.0,5.0,0.0,259.88,29.0,0.0
Dom_Vicoso,2012,1.200680272108843,15.0,12.0,125.38,85.25,255.14083333333332,6.98,1.09,2.64,1.64,29.01,30.62,2.0,4.0,7.0,1.0,0.0,32.79,32.61,31.74,16.0,0.0,7.0,227.69,11.0,4.0,1.0,112.62,15.0,0.0
Dom_Vicoso,2013,1.200680272108843,11.0,19.0,164.06,209.38,172.1825,6.08,6.73,3.52,6.18,31.15,31.26,9.0,3.0,6.0,0.0,2.0,33.59,32.56,30.64,14.0,0.0,7.0,104.5,8.0,12.0,0.0,161.75,16.0,0.0
Dom_Vicoso,2014,1.2,12.0,7.0,207.56,138.81,137.595,6.03,8.23,3.08,3.89,31.54,31.15,4.0,8.0,1.0,0.0,4.0,30.8,31.03,31.13,18.0,0.0,20.0,178.88,14.0,2.0,0.0,103.88,31.0,0.0
Dom_Vicoso,2015,1.32,13.0,6.0,143.31,27.75,168.48333333333332,7.14,5.14,4.41,1.42,31.01,32.43,6.0,0.0,3.0,1.0,5.0,34.72,30.71,29.27,7.0,0.0,3.0,70.12,9.0,11.0,0.0,117.81,12.0,0.0
Dom_Vicoso,2016,1.5,15.0,14.0,229.0,64.5,129.3216666666667,4.86,3.29,7.89,7.38,31.84,31.0,8.0,0.0,11.0,0.0,6.0,33.89,33.67,29.96,6.0,0.0,12.0,85.81,6.0,16.0,0.0,173.94,31.0,0.0
Dom_Vicoso,2017,1.162857142857143,23.0,10.0,108.69,193.19,155.69750000000002,9.48,-0.07,1.02,4.55,30.91,32.43,12.0,4.0,4.0,0.0,4.0,33.56,31.67,30.98,15.0,0.0,10.0,51.69,9.0,6.0,3.0,159.0,8.0,1.0
Dom_Vicoso,2018,1.5,10.0,16.0,177.44,148.0,139.60083333333333,2.72,4.67,4.76,4.8,30.54,31.07,10.0,4.0,7.0,0.0,2.0,33.01,32.02,31.08,31.0,0.0,4.0,153.0,12.0,10.0,0.0,188.69,13.0,0.0
Dom_Vicoso,2019,1.65,17.0,10.0,132.44,107.0,109.61,5.76,7.4,2.7,4.05,30.13,32.42,15.0,2.0,3.0,0.0,1.0,31.13,31.2,31.45,31.0,0.0,10.0,384.38,8.0,3.0,0.0,44.12,11.0,0.0
Dom_Vicoso,2020,1.428571428571429,22.0,17.0,204.94,43.19,110.44833333333334,3.76,5.28,1.51,4.69,33.23,30.98,5.0,2.0,10.0,0.0,3.0,32.25,33.2,30.16,15.0,0.0,4.0,26.5,11.0,10.0,0.0,229.19,23.0,1.0
Dom_Vicoso,2021,1.2,19.0,18.0,67.75,118.38,114.73333333333332,4.32,4.67,5.27,1.85,31.54,30.64,4.0,3.0,18.0,1.0,7.0,34.43,34.57,30.73,28.0,0.0,3.0,155.06,21.0,10.0,0.0,99.69,12.0,0.0
Dom_Vicoso,2022,1.320588235294118,20.0,9.0,108.75,119.0,218.93666666666664,1.78,5.27,0.37,2.84,31.3,29.43,0.0,5.0,13.0,0.0,3.0,29.49,35.02,31.07,15.0,0.0,1.0,242.0,14.0,0.0,0.0,31.25,27.0,4.0
Fama,2012,1.5,18.0,13.0,91.62,54.56,255.14083333333332,8.85,3.74,5.37,3.72,30.35,30.64,5.0,12.0,12.0,0.0,3.0,33.93,33.36,33.26,16.0,0.0,12.0,128.31,9.0,8.0,0.0,94.62,17.0,0.0
Fama,2013,1.2,11.0,18.0,65.56,102.81,172.1825,8.79,9.37,5.0,8.4,33.7,32.57,18.0,7.0,13.0,0.0,9.0,35.42,33.53,31.1,23.0,0.0,15.0,38.31,24.0,20.0,0.0,93.69,31.0,0.0
Fama,2014,1.08,12.0,6.0,90.31,108.88,137.595,8.48,9.92,5.73,6.21,33.23,32.51,12.0,12.0,6.0,0.0,10.0,32.92,32.87,31.26,19.0,0.0,24.0,138.19,14.0,8.0,0.0,70.62,31.0,0.0
Fama,2015,1.08,21.0,11.0,146.5,115.06,168.48333333333332,10.79,9.12,8.0,6.11,32.72,32.61,12.0,4.0,12.0,0.0,12.0,36.23,32.93,30.96,7.0,0.0,13.0,29.56,13.0,16.0,0.0,74.19,17.0,0.0
Fama,2016,1.68,15.0,14.0,233.0,159.56,129.3216666666667,7.91,7.83,10.47,9.06,32.97,32.52,13.0,6.0,16.0,0.0,15.0,36.06,35.29,31.43,14.0,0.0,17.0,86.69,9.0,23.0,0.0,124.12,26.0,0.0
Fama,2017,1.32,23.0,24.0,72.0,64.69,155.69750000000002,11.54,4.86,3.72,6.82,31.96,33.12,14.0,11.0,17.0,0.0,10.0,35.3,34.12,31.63,15.0,0.0,14.0,119.81,9.0,13.0,0.0,163.62,8.0,0.0
Fama,2018,1.508620689655172,16.0,28.0,121.88,89.06,139.60083333333333,5.98,6.22,7.6,7.15,31.35,32.67,12.0,12.0,14.0,0.0,5.0,34.21,32.89,31.58,31.0,0.0,6.0,112.88,12.0,17.0,0.0,127.88,13.0,0.0
Fama,2019,1.619932432432432,17.0,10.0,173.0,125.88,109.61,7.46,9.73,6.27,7.01,30.98,33.13,18.0,7.0,8.0,0.0,6.0,32.8,32.66,32.67,31.0,0.0,11.0,126.06,27.0,4.0,0.0,45.5,15.0,0.0
Fama,2020,1.8,23.0,14.0,86.94,52.81,110.44833333333334,6.39,6.87,5.15,7.49,34.35,31.46,11.0,4.0,18.0,0.0,7.0,33.52,35.3,30.7,15.0,0.0,5.0,31.75,11.0,22.0,0.0,194.62,30.0,0.0
Fama,2021,1.5,23.0,18.0,29.94,60.06,114.73333333333332,7.37,8.46,9.22,5.79,33.88,32.55,10.0,11.0,21.0,0.0,13.0,36.6,35.74,31.74,30.0,0.0,7.0,125.56,30.0,15.0,0.0,85.38,13.0,0.0
Fama,2022,1.379787234042553,19.0,8.0,70.75,110.44,218.93666666666664,3.9,6.99,2.55,6.7,32.14,31.55,6.0,19.0,24.0,0.0,10.0,33.98,36.38,32.51,16.0,0.0,7.0,208.75,16.0,6.0,0.0,75.31,27.0,0.0
Fortaleza_de_Minas,2012,1.5,18.0,12.0,98.19,78.75,255.14083333333332,5.58,-0.22,2.67,1.3,28.31,29.63,0.0,5.0,3.0,1.0,0.0,31.82,30.92,30.85,16.0,0.0,6.0,209.94,9.0,4.0,2.0,101.44,15.0,0.0
Fortaleza_de_Minas,2013,1.2,11.0,19.0,138.38,198.44,172.1825,5.18,6.17,2.28,5.33,30.67,31.07,7.0,0.0,3.0,0.0,2.0,33.15,31.76,29.8,23.0,0.0,2.0,82.88,8.0,9.0,0.0,123.25,16.0,0.0
Fortaleza_de_Minas,2014,1.08,12.0,7.0,129.5,113.88,137.595,6.1,7.55,2.24,2.97,30.91,30.25,2.0,3.0,1.0,0.0,2.0,30.07,30.19,30.24,18.0,0.0,15.0,148.56,14.0,1.0,0.0,97.12,16.0,0.0
Fortaleza_de_Minas,2015,0.9,18.0,11.0,142.75,48.81,168.48333333333332,6.69,4.95,4.09,1.95,30.2,31.98,6.0,0.0,1.0,1.0,1.0,34.55,30.36,28.92,7.0,0.0,1.0,58.56,8.0,10.0,0.0,102.31,12.0,0.0
Fortaleza_de_Minas,2016,1.0,15.0,14.0,232.31,123.69,129.3216666666667,3.33,3.09,6.59,6.74,31.53,30.73,5.0,0.0,10.0,0.0,5.0,34.85,33.23,29.53,6.0,0.0,9.0,92.38,6.0,17.0,0.0,177.0,26.0,0.0
Fortaleza_de_Minas,2017,1.28,23.0,11.0,86.81,162.62,155.69750000000002,9.18,-0.63,-0.21,3.41,29.8,31.34,9.0,1.0,1.0,0.0,0.0,32.57,31.28,30.03,15.0,0.0,3.0,78.25,9.0,5.0,3.0,184.06,8.0,2.0
Fortaleza_de_Minas,2018,1.8,10.0,28.0,178.25,123.38,139.60083333333333,2.24,3.57,4.49,4.67,29.85,30.66,3.0,0.0,3.0,0.0,0.0,32.51,31.51,30.0,31.0,0.0,3.0,139.0,12.0,7.0,0.0,171.88,13.0,0.0
Fortaleza_de_Minas,2019,1.440366972477064,17.0,10.0,132.0,115.25,109.61,5.36,7.49,2.34,3.61,29.24,31.48,11.0,1.0,2.0,0.0,0.0,30.36,30.3,30.9,31.0,0.0,7.0,323.69,13.0,1.0,0.0,42.19,12.0,0.0
Fortaleza_de_Minas,2020,1.68,22.0,17.0,176.44,48.12,110.44833333333334,2.15,4.39,1.29,5.05,33.05,30.38,2.0,0.0,10.0,0.0,1.0,31.39,32.28,29.16,15.0,0.0,1.0,29.19,11.0,9.0,0.0,221.56,22.0,1.0
Fortaleza_de_Minas,2021,1.26,19.0,18.0,42.06,111.5,114.73333333333332,3.4,4.63,4.13,1.21,31.29,30.15,1.0,0.0,13.0,1.0,3.0,33.51,33.64,29.91,30.0,0.0,0.0,138.56,21.0,9.0,0.0,103.38,12.0,0.0
Fortaleza_de_Minas,2022,1.5,14.0,9.0,108.12,174.5,218.93666666666664,0.96,4.28,-0.96,3.59,32.41,30.47,1.0,1.0,11.0,0.0,5.0,29.6,34.19,30.76,15.0,0.0,1.0,248.0,14.0,0.0,0.0,30.19,27.0,4.0
Heliodora,2012,1.2,18.0,12.0,98.19,78.75,255.14083333333332,6.95,1.35,4.16,2.81,29.96,30.81,6.0,12.0,9.0,0.0,0.0,33.4,32.33,32.38,16.0,0.0,11.0,209.94,9.0,5.0,1.0,101.44,15.0,0.0
Heliodora,2013,1.500145137880987,11.0,19.0,138.38,198.44,172.1825,6.73,7.53,3.66,6.18,32.77,32.45,19.0,6.0,12.0,0.0,7.0,34.73,33.28,30.99,23.0,0.0,14.0,82.88,8.0,20.0,0.0,123.25,16.0,0.0
Heliodora,2014,0.9,12.0,7.0,129.5,113.88,137.595,7.51,9.16,3.99,4.55,32.38,31.85,8.0,12.0,3.0,0.0,6.0,31.37,31.87,31.63,18.0,0.0,21.0,148.56,14.0,7.0,0.0,97.12,16.0,0.0
Heliodora,2015,1.2,18.0,11.0,142.75,48.81,168.48333333333332,8.26,6.47,5.63,3.95,31.51,32.86,10.0,1.0,9.0,0.0,8.0,35.78,31.57,30.05,7.0,0.0,7.0,58.56,8.0,15.0,0.0,102.31,12.0,0.0
Heliodora,2016,1.49983948635634,15.0,14.0,232.31,123.69,129.3216666666667,4.96,4.94,7.76,8.27,33.08,31.96,14.0,11.0,12.0,0.0,15.0,36.19,34.71,30.77,6.0,0.0,18.0,92.38,6.0,25.0,0.0,177.0,26.0,0.0
Heliodora,2017,1.572614107883817,23.0,11.0,86.81,162.62,155.69750000000002,10.62,1.12,1.35,4.39,30.81,32.78,14.0,6.0,9.0,0.0,7.0,34.01,32.76,31.18,15.0,0.0,11.0,78.25,9.0,7.0,2.0,184.06,8.0,1.0
Heliodora,2018,1.8,10.0,28.0,178.25,123.38,139.60083333333333,3.82,5.17,6.26,6.3,31.15,31.87,12.0,7.0,9.0,0.0,3.0,33.95,32.67,31.13,31.0,0.0,4.0,139.0,12.0,13.0,0.0,171.88,13.0,0.0
Heliodora,2019,1.559938366718028,17.0,10.0,132.0,115.25,109.61,6.93,9.09,4.14,5.43,30.62,32.31,16.0,4.0,4.0,0.0,2.0,31.89,31.84,32.22,31.0,0.0,9.0,323.69,13.0,3.0,0.0,42.19,12.0,0.0
Heliodora,2020,1.8,22.0,17.0,176.44,48.12,110.44833333333334,3.59,6.14,3.18,6.47,34.38,31.55,8.0,2.0,13.0,0.0,6.0,33.0,34.04,30.16,15.0,0.0,4.0,29.19,11.0,17.0,0.0,221.56,22.0,0.0
Heliodora,2021,1.2,19.0,18.0,42.06,111.5,114.73333333333332,5.12,6.22,5.92,3.25,33.15,31.29,7.0,8.0,19.0,0.0,9.0,35.03,35.08,31.22,30.0,0.0,5.0,138.56,21.0,12.0,0.0,103.38,12.0,0.0
Heliodora,2022,1.080140597539543,14.0,9.0,108.12,174.5,218.93666666666664,2.49,5.67,0.86,5.25,33.86,31.64,5.0,11.0,17.0,0.0,11.0,30.89,35.31,31.67,15.0,0.0,4.0,248.0,14.0,4.0,0.0,30.19,27.0,2.0
Ibitiura_de_Minas,2012,1.8,18.0,12.0,98.19,78.75,255.14083333333332,5.92,-0.67,-0.55,-2.57,30.07,28.84,0.0,0.0,6.0,1.0,1.0,32.23,34.17,28.82,16.0,1.0,1.0,209.94,9.0,7.0,3.0,101.44,15.0,1.0
Ibitiura_de_Minas,2013,2.1,11.0,19.0,138.38,198.44,172.1825,6.02,7.07,2.78,5.59,30.56,30.36,1.0,0.0,1.0,0.0,1.0,32.09,30.58,28.05,23.0,0.0,0.0,82.88,8.0,4.0,0.0,123.25,16.0,0.0
Ibitiura_de_Minas,2014,2.1,12.0,7.0,129.5,113.88,137.595,6.44,7.06,0.23,2.07,31.73,31.67,1.0,0.0,0.0,0.0,2.0,32.61,28.89,28.29,18.0,0.0,7.0,148.56,14.0,2.0,0.0,97.12,16.0,1.0
Ibitiura_de_Minas,2015,1.92,18.0,11.0,142.75,48.81,168.48333333333332,8.5,6.64,2.33,7.43,29.96,30.63,1.0,0.0,1.0,0.0,0.0,34.06,30.1,27.67,7.0,0.0,0.0,58.56,8.0,10.0,0.0,102.31,12.0,0.0
